#time,current,voltage,power,charge,energy
186.5,0.0297253,5.16052,0.153395,5.56334,28.7112
187.0,0.0297273,5.1605,0.153405,5.57821,28.7879
187.5,0.0297575,5.16049,0.15356,5.59308,28.8647
188.0,0.0297353,5.16046,0.153445,5.60795,28.9415
188.5,0.0297226,5.16047,0.153379,5.62281,29.0181
189.0,0.0296712,5.16047,0.153114,5.63765,29.0947
189.5,0.0296258,5.16051,0.152881,5.65246,29.1711
190.0,0.0296661,5.16051,0.153089,5.6673,29.2477
190.5,0.0296173,5.16051,0.152837,5.6821,29.3241
191.0,0.0297615,5.16056,0.153582,5.69698,29.4009
191.5,0.0297228,5.16057,0.153383,5.71185,29.4776
192.0,0.0297338,5.16052,0.153439,5.72671,29.5543
192.5,0.0297257,5.16046,0.153395,5.74158,29.631
193.0,0.029753,5.1605,0.153537,5.75645,29.7078
193.5,0.0297232,5.16051,0.153384,5.77131,29.7845
194.0,0.0296908,5.1605,0.153216,5.78616,29.8611
194.5,0.0296153,5.16048,0.152826,5.80097,29.9375
195.0,0.0296159,5.16051,0.15283,5.81577,30.0139
195.5,0.0296659,5.1605,0.153088,5.83061,30.0904
196.0,0.0297246,5.16052,0.153391,5.84547,30.1671
196.5,0.0297763,5.16054,0.153658,5.86036,30.244
197.0,0.0297292,5.16053,0.153415,5.87522,30.3207
197.5,0.0297601,5.16055,0.153576,5.8901,30.3975
198.0,0.0297609,5.16054,0.153579,5.90498,30.4743
198.5,0.0296988,5.16051,0.153258,5.91983,30.5509
199.0,0.0296502,5.16049,0.153007,5.93466,30.6274
199.5,0.0296463,5.16049,0.152986,5.94948,30.7039
200.0,0.0296124,5.16047,0.152811,5.96429,30.7803
200.5,0.0297217,5.16047,0.153375,5.97915,30.857
201.0,0.0297393,5.16046,0.153465,5.99402,30.9337
201.5,0.0297589,5.16045,0.153566,6.0089,31.0105
202.0,0.0297506,5.16043,0.153523,6.02377,31.0872
202.5,0.0297822,5.16042,0.153686,6.03866,31.1641
203.0,0.0297656,5.16042,0.1536,6.05355,31.2409
203.5,0.0297457,5.16043,0.153497,6.06842,31.3176
204.0,0.0296429,5.16039,0.152966,6.08324,31.3941
204.5,0.029636,5.16043,0.152932,6.09806,31.4706
205.0,0.0295817,5.16041,0.152651,6.11285,31.5469
205.5,0.0297455,5.16043,0.153496,6.12772,31.6237
206.0,0.0297528,5.16037,0.153532,6.1426,31.7004
206.5,0.0297578,5.16037,0.153558,6.15748,31.7772
207.0,0.0297321,5.16038,0.153426,6.17234,31.8539
207.5,0.029743,5.16037,0.153482,6.18722,31.9307
208.0,0.0297434,5.16036,0.153484,6.20209,32.0074
208.5,0.0296875,5.16038,0.153196,6.21693,32.084
209.0,0.0296349,5.16037,0.152924,6.23175,32.1605
209.5,0.0296451,5.16039,0.152977,6.24657,32.237
210.0,0.0296295,5.16041,0.152897,6.26139,32.3134
210.5,0.0297571,5.16042,0.153556,6.27626,32.3902
211.0,0.0297596,5.16042,0.153568,6.29114,32.467
211.5,0.0297465,5.16042,0.153501,6.30602,32.5437
212.0,0.029737,5.16042,0.153453,6.32089,32.6204
212.5,0.0297592,5.16042,0.153567,6.33577,32.6972
213.0,0.0297427,5.16042,0.153482,6.35064,32.774
213.5,0.0296597,5.16047,0.153055,6.36547,32.8505
214.0,0.0296745,5.16046,0.153131,6.3803,32.9271
214.5,0.0296351,5.16043,0.152927,6.39512,33.0035
215.0,0.0296681,5.16043,0.153097,6.40996,33.0801
215.5,0.0297771,5.16042,0.153659,6.42484,33.1569
216.0,0.02975,5.16042,0.153519,6.43972,33.2337
216.5,0.0297668,5.16042,0.153606,6.4546,33.3105
217.0,0.0297271,5.16038,0.1534,6.46947,33.3872
217.5,0.0297656,5.16036,0.153598,6.48435,33.464
218.0,0.0297358,5.16037,0.153445,6.49922,33.5407
218.5,0.029646,5.16036,0.152981,6.51404,33.6172
219.0,0.0296436,5.16034,0.152968,6.52886,33.6937
219.5,0.0295865,5.16038,0.152674,6.54365,33.77
220.0,0.0296673,5.16038,0.153092,6.55849,33.8465
220.5,0.0297272,5.16039,0.1534,6.57335,33.9232
221.0,0.0297895,5.16041,0.153723,6.58825,34.0001
221.5,0.029741,5.16042,0.153473,6.60312,34.0768
222.0,0.0297199,5.16038,0.153363,6.61798,34.1535
222.5,0.0297642,5.16037,0.153592,6.63286,34.2303
223.0,0.0297064,5.16038,0.153293,6.64771,34.307
223.5,0.0296397,5.16036,0.152948,6.66253,34.3834
224.0,0.0296659,5.16032,0.153082,6.67736,34.46
224.5,0.0295891,5.16035,0.152687,6.69216,34.5363
225.0,0.0296949,5.16031,0.153232,6.70701,34.6129
225.5,0.029735,5.16027,0.153438,6.72187,34.6897
226.0,0.0297405,5.16028,0.153466,6.73674,34.7664
226.5,0.029743,5.16031,0.15348,6.75162,34.8431
227.0,0.0297129,5.16037,0.153326,6.76647,34.9198
227.5,0.0297551,5.16037,0.153544,6.78135,34.9966
228.0,0.0296784,5.16036,0.153148,6.79619,35.0731
228.5,0.0296331,5.16039,0.152915,6.81101,35.1496
229.0,0.0296635,5.16044,0.153074,6.82584,35.2261
229.5,0.0295969,5.16045,0.15273,6.84064,35.3025
230.0,0.0297126,5.16043,0.153326,6.85549,35.3792
230.5,0.0297234,5.16033,0.153379,6.87035,35.4558
231.0,0.0297339,5.16028,0.153432,6.88522,35.5326
231.5,0.0297384,5.16032,0.153457,6.90009,35.6093
232.0,0.0297404,5.16033,0.153467,6.91496,35.686
232.5,0.0297331,5.16034,0.15343,6.92983,35.7627
